"","ResponseId","sex","age","attention_check","lab","modality","incentive","orientation","info","prq_g_1","prq_g_2","prq_o_1","prq_o_2","prq_a_1","prq_a_2","prq_p_1","prq_p_2","prq_n_1","prq_n_2","prq_w_1","prq_w_2","trial","value","info.pres","just"
"151","R_2dX7AcJ3Ot9Ko64",2,51,5,"DNK_01","online","paid","left.c","conform",10,10,10,10,3,5,5,10,1,3,3,5,"stim_lef_lar_mky",NA,"yes","left"
"152","R_2dX7AcJ3Ot9Ko64",2,51,5,"DNK_01","online","paid","left.c","conform",10,10,10,10,3,5,5,10,1,3,3,5,"stim_lef_sma_mky",NA,"yes","left"
"153","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_lef_sma_mkn",2,"no","left"
"154","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_lef_lar_mkn",4,"no","left"
"155","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_rig_sma_mkn",NA,"no","right"
"156","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_rig_lar_mkn",NA,"no","right"
"157","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_rig_lar_mky",1,"yes","right"
"158","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_rig_sma_mky",2,"yes","right"
"159","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_lef_lar_mky",NA,"yes","left"
"160","R_1DUjhIN4HSf3pg2",1,36,4,"DNK_01","online","paid","left.c","demand",2,3,2,5,2,5,2,3,2,2,3,8,"stim_lef_sma_mky",NA,"yes","left"
"161","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_lef_sma_mkn",4,"no","left"
"162","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_lef_lar_mkn",3,"no","left"
"163","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_rig_sma_mkn",NA,"no","right"
"164","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_rig_lar_mkn",NA,"no","right"
"165","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_rig_lar_mky",3,"yes","right"
"166","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_rig_sma_mky",2,"yes","right"
"167","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_lef_lar_mky",NA,"yes","left"
"168","R_3kmK3mhsNemNlMR",1,69,4,"DNK_01","online","paid","left.c","conform",7,2,2,10,9,8,9,9,2,5,8,8,"stim_lef_sma_mky",NA,"yes","left"
"169","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_lef_sma_mkn",3,"no","left"
"170","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_lef_lar_mkn",4,"no","left"
"171","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_rig_sma_mkn",NA,"no","right"
"172","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_rig_lar_mkn",NA,"no","right"
"173","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_rig_lar_mky",3,"yes","right"
"174","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_rig_sma_mky",2,"yes","right"
"175","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_lef_lar_mky",NA,"yes","left"
"176","R_6mDVY37hrATCbma",2,21,4,"DNK_01","online","paid","left.c","demand",7,6,5,3,4,1,1,1,1,1,4,4,"stim_lef_sma_mky",NA,"yes","left"
"177","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_lef_sma_mkn",5,"no","left"
"178","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_lef_lar_mkn",2,"no","left"
"179","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_rig_sma_mkn",NA,"no","right"
"180","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_rig_lar_mkn",NA,"no","right"
"181","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_rig_lar_mky",3,"yes","right"
"182","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_rig_sma_mky",2,"yes","right"
"183","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_lef_lar_mky",NA,"yes","left"
"184","R_24GKwvpxBGRwaP6",1,81,4,"DNK_01","online","paid","left.c","conform",10,10,10,10,10,9,10,10,10,10,8,10,"stim_lef_sma_mky",NA,"yes","left"
"185","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_lef_sma_mkn",6,"no","left"
"186","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_lef_lar_mkn",7,"no","left"
"187","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_rig_sma_mkn",NA,"no","right"
"188","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_rig_lar_mkn",NA,"no","right"
"189","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_rig_lar_mky",7,"yes","right"
"190","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_rig_sma_mky",7,"yes","right"
"191","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_lef_lar_mky",NA,"yes","left"
"192","R_1CBVw182YPtW1oL",2,35,5,"DNK_01","online","paid","left.c","demand",7,9,6,5,9,7,3,9,6,9,4,9,"stim_lef_sma_mky",NA,"yes","left"
"193","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_lef_sma_mkn",1,"no","left"
"194","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_lef_lar_mkn",2,"no","left"
"195","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_rig_sma_mkn",NA,"no","right"
"196","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_rig_lar_mkn",NA,"no","right"
"197","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_rig_lar_mky",3,"yes","right"
"198","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_rig_sma_mky",6,"yes","right"
"199","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_lef_lar_mky",NA,"yes","left"
"200","R_8UvWOnBDLzWK8OR",1,62,4,"DNK_01","online","paid","left.c","demand",1,1,3,1,2,1,1,1,1,1,3,1,"stim_lef_sma_mky",NA,"yes","left"
"201","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_lef_sma_mkn",3,"no","left"
"202","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_lef_lar_mkn",2,"no","left"
"203","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_rig_sma_mkn",NA,"no","right"
"204","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_rig_lar_mkn",NA,"no","right"
"205","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_rig_lar_mky",2,"yes","right"
"206","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_rig_sma_mky",2,"yes","right"
"207","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_lef_lar_mky",NA,"yes","left"
"208","R_7KqGmJvzj186yMI",1,22,5,"TUR_01","online","credit","left.c","demand",4,4,8,9,6,2,1,2,1,1,3,9,"stim_lef_sma_mky",NA,"yes","left"
"209","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_lef_sma_mkn",2,"no","left"
"210","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_lef_lar_mkn",2,"no","left"
"211","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_rig_sma_mkn",NA,"no","right"
"212","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_rig_lar_mkn",NA,"no","right"
"213","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_rig_lar_mky",3,"yes","right"
"214","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_rig_sma_mky",2,"yes","right"
"215","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_lef_lar_mky",NA,"yes","left"
"216","R_4dLERfmDxZIDNNT",1,70,4,"DNK_01","online","paid","left.c","demand",5,5,6,3,2,5,1,5,5,7,2,4,"stim_lef_sma_mky",NA,"yes","left"
"217","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_lef_sma_mkn",4,"no","left"
"218","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_lef_lar_mkn",3,"no","left"
"219","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_rig_sma_mkn",NA,"no","right"
"220","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_rig_lar_mkn",NA,"no","right"
"221","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_rig_lar_mky",4,"yes","right"
"222","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_rig_sma_mky",3,"yes","right"
"223","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_lef_lar_mky",NA,"yes","left"
"224","R_3pbzkjnJdwaHWY1",1,77,4,"DNK_01","online","paid","left.c","conform",8,8,9,10,9,5,8,9,2,2,9,9,"stim_lef_sma_mky",NA,"yes","left"
"225","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_lef_sma_mkn",3,"no","left"
"226","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_lef_lar_mkn",3,"no","left"
"227","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_rig_sma_mkn",NA,"no","right"
"228","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_rig_lar_mkn",NA,"no","right"
"229","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_rig_lar_mky",2,"yes","right"
"230","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_rig_sma_mky",1,"yes","right"
"231","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_lef_lar_mky",NA,"yes","left"
"232","R_72r7sVqaQDlgeSZ",1,30,3,"DNK_01","online","paid","left.c","conform",6,6,5,5,7,6,6,6,5,6,6,5,"stim_lef_sma_mky",NA,"yes","left"
"233","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_lef_sma_mkn",1,"no","left"
"234","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_lef_lar_mkn",2,"no","left"
"235","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_rig_sma_mkn",NA,"no","right"
"236","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_rig_lar_mkn",NA,"no","right"
"237","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_rig_lar_mky",1,"yes","right"
"238","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_rig_sma_mky",1,"yes","right"
"239","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_lef_lar_mky",NA,"yes","left"
"240","R_1eQnJnxpZCMK7wu",1,34,3,"DNK_01","online","paid","left.c","conform",2,6,5,8,7,6,8,7,1,3,8,8,"stim_lef_sma_mky",NA,"yes","left"
"241","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_lef_sma_mkn",4,"no","left"
"242","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_lef_lar_mkn",5,"no","left"
"243","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_rig_sma_mkn",NA,"no","right"
"244","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_rig_lar_mkn",NA,"no","right"
"245","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_rig_lar_mky",1,"yes","right"
"246","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_rig_sma_mky",1,"yes","right"
"247","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_lef_lar_mky",NA,"yes","left"
"248","R_2OjmQNUgp6yDBQU",2,66,4,"DNK_01","online","paid","left.c","conform",1,5,1,3,7,7,7,1,7,1,1,5,"stim_lef_sma_mky",NA,"yes","left"
"249","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_lef_sma_mkn",2,"no","left"
"250","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_lef_lar_mkn",2,"no","left"
"251","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_rig_sma_mkn",NA,"no","right"
"252","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_rig_lar_mkn",NA,"no","right"
"253","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_rig_lar_mky",3,"yes","right"
"254","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_rig_sma_mky",1,"yes","right"
"255","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_lef_lar_mky",NA,"yes","left"
"256","R_7NmM9BgILvxkAC2",2,64,5,"DNK_01","online","paid","left.c","demand",3,8,9,6,9,10,4,1,2,7,7,8,"stim_lef_sma_mky",NA,"yes","left"
"257","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_lef_sma_mkn",4,"no","left"
"258","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_lef_lar_mkn",3,"no","left"
"259","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_rig_sma_mkn",NA,"no","right"
"260","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_rig_lar_mkn",NA,"no","right"
"261","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_rig_lar_mky",2,"yes","right"
"262","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_rig_sma_mky",6,"yes","right"
"263","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_lef_lar_mky",NA,"yes","left"
"264","R_2mwWwpfDlY7nwJz",2,19,4,"TUR_01","online","credit","left.c","conform",3,5,5,6,6,2,2,5,3,1,4,4,"stim_lef_sma_mky",NA,"yes","left"
"265","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_lef_sma_mkn",4,"no","left"
"266","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_lef_lar_mkn",2,"no","left"
"267","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_rig_sma_mkn",NA,"no","right"
"268","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_rig_lar_mkn",NA,"no","right"
"269","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_rig_lar_mky",3,"yes","right"
"270","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_rig_sma_mky",3,"yes","right"
"271","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_lef_lar_mky",NA,"yes","left"
"272","R_2AM7wcedFAjnq1I",2,61,4,"DNK_01","online","paid","left.c","demand",1,3,6,7,7,6,1,2,2,1,6,7,"stim_lef_sma_mky",NA,"yes","left"
"273","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_lef_sma_mkn",1,"no","left"
"274","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_lef_lar_mkn",2,"no","left"
"275","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_rig_sma_mkn",NA,"no","right"
"276","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_rig_lar_mkn",NA,"no","right"
"277","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_rig_lar_mky",1,"yes","right"
"278","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_rig_sma_mky",2,"yes","right"
"279","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_lef_lar_mky",NA,"yes","left"
"280","R_6WUtw1L3GvGJmXZ",2,57,4,"DNK_01","online","paid","left.c","conform",8,5,3,1,2,5,8,4,7,2,4,5,"stim_lef_sma_mky",NA,"yes","left"
"281","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_lef_sma_mkn",3,"no","left"
"282","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_lef_lar_mkn",3,"no","left"
"283","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_rig_sma_mkn",NA,"no","right"
"284","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_rig_lar_mkn",NA,"no","right"
"285","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_rig_lar_mky",3,"yes","right"
"286","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_rig_sma_mky",7,"yes","right"
"287","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_lef_lar_mky",NA,"yes","left"
"288","R_8hX3ziEhZGd9LKC",2,22,4,"DNK_01","online","paid","left.c","conform",5,5,5,5,6,5,5,5,5,6,5,5,"stim_lef_sma_mky",NA,"yes","left"
"289","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_lef_sma_mkn",2,"no","left"
"290","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_lef_lar_mkn",4,"no","left"
"291","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_rig_sma_mkn",NA,"no","right"
"292","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_rig_lar_mkn",NA,"no","right"
"293","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_rig_lar_mky",7,"yes","right"
"294","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_rig_sma_mky",6,"yes","right"
"295","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_lef_lar_mky",NA,"yes","left"
"296","R_8JLA4MGlZlUxGNy",1,30,4,"DNK_01","online","paid","left.c","conform",1,1,10,10,6,10,10,10,1,3,7,10,"stim_lef_sma_mky",NA,"yes","left"
"297","R_4HG1tTyncqcqRqh",2,21,5,"TUR_01","online","credit","left.c","demand",2,1,6,7,6,9,1,1,8,7,9,10,"stim_lef_sma_mkn",2,"no","left"
"298","R_4HG1tTyncqcqRqh",2,21,5,"TUR_01","online","credit","left.c","demand",2,1,6,7,6,9,1,1,8,7,9,10,"stim_lef_lar_mkn",3,"no","left"
"299","R_4HG1tTyncqcqRqh",2,21,5,"TUR_01","online","credit","left.c","demand",2,1,6,7,6,9,1,1,8,7,9,10,"stim_rig_sma_mkn",NA,"no","right"
"300","R_4HG1tTyncqcqRqh",2,21,5,"TUR_01","online","credit","left.c","demand",2,1,6,7,6,9,1,1,8,7,9,10,"stim_rig_lar_mkn",NA,"no","right"
